Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2013-05-28T00:00:00.0/2013-05-29T00:00:00.0,11264.9053,8463.2246,6984.2861,1478.9382,10773.7930,6338.3535,3060.9590,3277.3960,4670.4692,0.9826
2013-05-29T00:00:00.0/2013-05-30T00:00:00.0,11293.1094,7469.9663,4454.0449,3015.9214,6624.5107,5950.0933,2586.4629,3370.1067,3420.7463,0.9868
2013-05-30T00:00:00.0/2013-05-31T00:00:00.0,11320.1221,6864.9785,3161.8665,3703.1123,4317.6899,3727.8408,882.5279,2853.7986,1173.9977,0.9861
2013-05-31T00:00:00.0/2013-06-01T00:00:00.0,11345.8789,8058.7407,5536.2632,2522.4773,8251.2881,3951.5818,1112.3679,2844.9631,1633.0055,0.9792
2013-06-01T00:00:00.0/2013-06-02T00:00:00.0,11370.4092,8522.2734,6830.5947,1691.6787,10496.3955,6797.9785,3613.6123,3191.7134,5423.5405,0.9854
2013-06-02T00:00:00.0/2013-06-03T00:00:00.0,11393.7305,8390.5371,6489.6216,1900.9158,9842.8965,6946.7095,3885.0740,3062.8760,5758.9741,0.9743
2013-06-03T00:00:00.0/2013-06-04T00:00:00.0,11415.7695,8203.9971,5893.8633,2310.1338,8844.7881,4335.6973,1122.9210,3214.1865,1736.2177,0.8910
2013-06-04T00:00:00.0/2013-06-05T00:00:00.0,11436.5938,8161.8198,5824.0474,2337.7727,8671.5791,6560.0625,3025.8357,3539.2542,4284.9907,0.9632
2013-06-05T00:00:00.0/2013-06-06T00:00:00.0,11456.1172,7988.5513,5184.7153,2803.8359,7618.1455,4260.8013,1102.2501,3159.3928,1702.4591,0.9014
2013-06-06T00:00:00.0/2013-06-07T00:00:00.0,11474.4102,8263.4658,6202.0034,2061.4622,9230.3145,4701.8564,1760.7449,2949.0115,2200.9980,0.8896
2013-06-07T00:00:00.0/2013-06-08T00:00:00.0,11491.3760,8288.0635,6253.7358,2034.3271,9290.9727,4236.4756,1337.0042,2901.0583,1932.8123,0.9208
2013-06-08T00:00:00.0/2013-06-09T00:00:00.0,11507.1201,8455.0410,6723.3428,1731.6980,10240.4824,5288.8013,2252.4001,3045.2920,3168.6003,0.9819
2013-06-09T00:00:00.0/2013-06-10T00:00:00.0,11521.5537,8451.2383,6647.9214,1803.3171,10145.0908,7823.8179,6010.7109,1813.1763,8308.9561,0.9917
2013-06-10T00:00:00.0/2013-06-11T00:00:00.0,11534.6719,8539.0576,7112.2437,1426.8141,10924.9209,7612.2256,5411.2856,2201.2039,7843.1396,0.9917
2013-06-11T00:00:00.0/2013-06-12T00:00:00.0,11546.5264,8217.0527,6012.0273,2205.0256,8976.0869,5194.2954,2112.4919,3081.9314,2996.7361,0.9917
2013-06-12T00:00:00.0/2013-06-13T00:00:00.0,11557.1104,8013.8032,5308.3350,2705.4680,7778.0645,5474.8384,2491.4763,2984.1138,3635.8701,0.9688
2013-06-13T00:00:00.0/2013-06-14T00:00:00.0,11566.3574,8432.9434,6752.0576,1680.8860,10296.6074,5952.6377,2769.6860,3184.3469,4619.4507,0.9792
2013-06-14T00:00:00.0/2013-06-15T00:00:00.0,11574.3193,8392.2148,6483.6377,1908.5775,9762.0303,7261.0317,4607.2202,2665.2319,6285.7910,0.9785
2013-06-15T00:00:00.0/2013-06-16T00:00:00.0,11580.9639,8304.9717,6290.2183,2014.7538,9391.6885,5861.3027,2507.3872,3353.9155,3734.2832,0.9924
2013-06-16T00:00:00.0/2013-06-17T00:00:00.0,11586.2969,8496.7432,6771.6821,1725.0609,10237.6143,8085.0312,6467.0723,1617.9589,9738.8584,0.9924
2013-06-17T00:00:00.0/2013-06-18T00:00:00.0,11590.3623,8530.8828,7049.9224,1480.9600,10786.3672,7877.5435,6051.3994,1826.2688,8654.0605,0.9882
2013-06-18T00:00:00.0/2013-06-19T00:00:00.0,11593.0947,8471.3418,6892.1929,1579.1493,10458.6777,7853.0093,6156.2803,1696.7294,9058.1963,0.9924
2013-06-19T00:00:00.0/2013-06-20T00:00:00.0,11594.5195,8070.1978,5485.6523,2584.5454,8171.5020,5359.0874,2096.9187,3262.6362,3354.0598,0.9882
2013-06-20T00:00:00.0/2013-06-21T00:00:00.0,11594.6748,8496.3398,6656.3789,1839.9604,10002.4082,8064.1475,6285.1089,1779.0587,9399.8457,0.9924
2013-06-21T00:00:00.0/2013-06-22T00:00:00.0,11593.4678,8374.0459,6549.8701,1824.1758,9906.7451,7593.7510,5830.6738,1763.0773,8413.6113,0.9361
2013-06-22T00:00:00.0/2013-06-23T00:00:00.0,11591.0010,8036.0518,5608.7012,2427.3506,8380.5479,5622.9053,3488.9019,2152.9995,5016.2100,0.9882
2013-06-23T00:00:00.0/2013-06-24T00:00:00.0,11587.2334,7873.1392,5161.7720,2711.3672,7415.4028,6705.3525,4245.1138,2471.5947,5756.3433,0.9882
2013-06-24T00:00:00.0/2013-06-25T00:00:00.0,11582.1660,8041.0889,5568.4927,2472.5964,8106.8066,4772.6592,1918.3296,2865.0815,2483.9492,0.9465
2013-06-25T00:00:00.0/2013-06-26T00:00:00.0,11575.7891,8180.9956,6050.2251,2130.7708,8941.3584,6568.3354,3846.6978,2733.3252,5271.6313,0.9889
2013-06-26T00:00:00.0/2013-06-27T00:00:00.0,11568.1475,8072.1108,5468.5586,2603.5527,8043.0117,3973.0532,1023.1745,2950.6741,1657.5726,0.9889
2013-06-27T00:00:00.0/2013-06-28T00:00:00.0,11559.1904,8126.4302,5650.4165,2476.0139,8240.0361,2158.2056,215.3455,1958.2871,338.1576,0.9944
2013-06-28T00:00:00.0/2013-06-29T00:00:00.0,11548.9863,8178.9492,5868.2925,2310.6565,8622.4678,5613.6987,2141.6016,3473.6663,3265.3118,0.9896
2013-06-29T00:00:00.0/2013-06-30T00:00:00.0,11537.4688,8233.5488,6071.3838,2162.1648,8984.8350,7097.4351,4250.3071,2847.1282,5755.3149,0.9903
2013-06-30T00:00:00.0/2013-07-01T00:00:00.0,11524.7139,8178.1948,5830.1182,2348.0764,8597.7383,6534.0889,2945.7754,3588.3137,4112.6958,0.9903
2013-07-01T00:00:00.0/2013-07-02T00:00:00.0,11510.6543,7987.8232,5207.2031,2780.6201,7706.8828,6437.7207,3023.8254,3413.9685,4487.3091,0.9958
2013-07-02T00:00:00.0/2013-07-03T00:00:00.0,11495.3350,8529.3350,6711.2847,1818.0503,10234.9844,7404.9585,5132.4712,2272.4907,7846.3428,0.9708
2013-07-03T00:00:00.0/2013-07-04T00:00:00.0,11478.7686,8404.1113,6458.2505,1945.8604,9728.8574,7722.2949,5836.1973,1886.1483,8475.1016,0.9236
2013-07-04T00:00:00.0/2013-07-05T00:00:00.0,11460.9404,8059.1821,5653.3042,2405.8779,8368.9668,4663.5967,1442.8896,3223.7344,1976.2830,0.9931
2013-07-05T00:00:00.0/2013-07-06T00:00:00.0,11441.8711,7998.8125,5520.3154,2478.4968,8119.8003,7277.7812,5067.1011,2218.0793,7191.2236,0.9208
2013-07-06T00:00:00.0/2013-07-07T00:00:00.0,11421.5771,8082.2002,5766.7129,2315.4873,8654.3252,6560.8779,4169.8701,2391.0081,5573.6255,0.9007
2013-07-07T00:00:00.0/2013-07-08T00:00:00.0,11400.0410,7964.1289,5512.4561,2451.6731,8184.4712,6065.8008,3568.9121,2503.6470,4666.0972,0.4847
2013-07-08T00:00:00.0/2013-07-09T00:00:00.0,11377.2666,8292.5684,6652.3965,1640.1716,10169.0195,7622.3325,5713.1523,1915.2308,8474.6865,0.9861
2013-07-09T00:00:00.0/2013-07-10T00:00:00.0,11353.3262,8407.1377,6957.5562,1449.5819,10715.3535,7975.2842,6486.2554,1489.0343,9879.0693,0.9653
2013-07-10T00:00:00.0/2013-07-11T00:00:00.0,11328.1465,7912.8784,5727.0034,2185.8752,8569.4170,7333.0088,5350.1143,1982.8944,7681.2119,0.5194
2013-07-11T00:00:00.0/2013-07-12T00:00:00.0,11301.7656,7883.3989,5754.0547,2129.3442,8550.0498,7005.5308,4554.1870,2454.5356,6388.1167,0.9882
2013-07-12T00:00:00.0/2013-07-13T00:00:00.0,11274.2295,7676.7749,5234.4429,2442.3318,7723.7495,6280.6299,2941.4258,3339.2043,4846.6040,0.5104
2013-07-13T00:00:00.0/2013-07-14T00:00:00.0,11245.4990,7941.5815,5813.4219,2128.1599,8690.4766,6677.3208,4045.9622,2631.5374,5479.8677,0.8660
2013-07-14T00:00:00.0/2013-07-15T00:00:00.0,11215.6035,7963.6616,5969.5044,1994.1572,9008.2969,5643.2148,2326.5964,3316.6182,3512.1223,0.5549
2013-07-15T00:00:00.0/2013-07-16T00:00:00.0,11184.5537,7398.9111,4672.5518,2726.3596,6869.2856,5592.0317,3014.4561,2578.0845,4230.0728,0.9931
2013-07-16T00:00:00.0/2013-07-17T00:00:00.0,11152.3936,7915.4995,6001.1089,1914.3906,8991.0693,7076.9351,4966.8740,2110.0610,7195.0552,0.9937
2013-07-17T00:00:00.0/2013-07-18T00:00:00.0,11119.0820,7882.8086,5911.2007,1971.6079,8938.7109,5222.4312,1830.3173,3398.1348,2938.9521,0.9944
2013-07-18T00:00:00.0/2013-07-19T00:00:00.0,11084.6494,8039.2114,6447.0366,1592.1748,9936.6709,7525.7236,5843.1084,1682.6150,8747.9492,0.9951
2013-07-19T00:00:00.0/2013-07-20T00:00:00.0,11049.1094,7889.4258,6092.5347,1796.8910,9338.7988,7230.7827,5280.8818,1949.9012,7556.2031,0.9958
2013-07-20T00:00:00.0/2013-07-21T00:00:00.0,11012.4727,7797.1982,5714.8877,2082.3105,8890.4160,4509.3130,1336.4745,3172.9868,1901.8833,0.9965
2013-07-21T00:00:00.0/2013-07-22T00:00:00.0,10974.7432,8313.6816,7231.7036,1081.9779,11510.4326,7965.1680,6414.7485,1550.4196,10243.3047,0.9972
2013-07-22T00:00:00.0/2013-07-23T00:00:00.0,10935.9443,8298.8408,7295.0620,1003.7791,11612.8838,8002.6348,6777.9336,1224.7013,10539.6318,0.9979
2013-07-23T00:00:00.0/2013-07-24T00:00:00.0,10896.0547,8021.7832,6537.1265,1484.6566,10146.1201,7469.7798,5683.0361,1786.7543,8621.6289,0.9951
2013-07-24T00:00:00.0/2013-07-25T00:00:00.0,10855.1445,8056.6021,6770.4146,1286.1875,10698.5566,7598.4102,6017.0273,1581.3827,8979.2598,0.9958
2013-07-25T00:00:00.0/2013-07-26T00:00:00.0,10813.1670,7703.5918,5796.1709,1907.4209,8910.1934,6097.6680,3557.4038,2540.2646,5550.7793,0.9972
2013-07-26T00:00:00.0/2013-07-27T00:00:00.0,10770.1904,7616.2759,5770.5039,1845.7722,8826.1895,6556.5391,4403.1855,2153.3535,6592.7290,0.9979
2013-07-27T00:00:00.0/2013-07-28T00:00:00.0,10726.1914,7692.3257,5980.4126,1711.9132,9297.0439,6467.2515,4094.5410,2372.7166,6474.0020,0.9986
2013-07-28T00:00:00.0/2013-07-29T00:00:00.0,10681.1816,7461.5459,5355.9756,2105.5701,8219.9824,6622.9077,4190.3403,2432.5676,6385.7886,0.9917
2013-07-29T00:00:00.0/2013-07-30T00:00:00.0,10635.1201,7359.0688,5215.1079,2143.9609,7986.1455,6777.9746,4959.2563,1818.9004,7412.7974,0.9729
2013-07-30T00:00:00.0/2013-07-31T00:00:00.0,10588.1475,7255.6562,5000.6626,2254.9934,7615.3394,4642.2729,2323.0779,2319.6821,3703.5266,0.9944
2013-07-31T00:00:00.0/2013-08-01T00:00:00.0,10540.1963,7004.4189,4010.1296,2994.2893,6045.9185,3329.5496,572.3232,2762.4309,810.0510,0.9951
2013-08-01T00:00:00.0/2013-08-02T00:00:00.0,10491.2520,7552.0190,5716.6343,1835.3848,9041.0068,6140.7681,3599.7922,2540.9758,5958.0171,0.9958
2013-08-02T00:00:00.0/2013-08-03T00:00:00.0,10441.3730,7682.5996,6319.7056,1362.8938,10157.9092,7146.4546,5590.9243,1555.5300,8322.1602,0.9972
2013-08-03T00:00:00.0/2013-08-04T00:00:00.0,10390.5908,7747.7485,6654.2217,1093.5267,10815.1592,7217.3647,5944.3047,1275.4534,9036.5361,0.9979
2013-08-04T00:00:00.0/2013-08-05T00:00:00.0,10338.8662,7734.3530,6513.6821,1220.6710,10565.4414,7063.8477,5536.5342,1527.3137,9073.9404,0.9986
2013-08-05T00:00:00.0/2013-08-06T00:00:00.0,10286.2578,7406.8462,5827.8789,1578.9675,9356.5146,6877.3892,5128.4316,1748.9576,7950.3984,0.9958
2013-08-06T00:00:00.0/2013-08-07T00:00:00.0,10232.7119,7490.7329,6157.1240,1333.6090,9948.1221,7121.6807,5839.2490,1282.4319,9339.1152,0.9979
2013-08-07T00:00:00.0/2013-08-08T00:00:00.0,10178.3477,7547.1084,6340.2285,1206.8800,10347.5771,7224.4746,6022.5483,1201.9268,9813.6504,0.9986
2013-08-08T00:00:00.0/2013-08-09T00:00:00.0,10123.0957,7504.6289,6194.8477,1309.7815,10090.3330,7175.9414,5921.5981,1254.3431,9574.7139,0.9917
2013-08-09T00:00:00.0/2013-08-10T00:00:00.0,10066.9873,7300.1152,5896.9399,1403.1752,9571.8965,6927.7344,5610.9507,1316.7838,9122.4902,0.9931
2013-08-10T00:00:00.0/2013-08-11T00:00:00.0,10010.0723,7077.6230,5268.2139,1809.4095,8371.0928,6657.7573,5082.5322,1575.2252,8099.1538,0.9854
2013-08-11T00:00:00.0/2013-08-12T00:00:00.0,9952.3281,6685.9028,4165.3677,2520.5352,6481.2217,4049.5303,1246.4297,2803.7046,1690.9005,0.9944
2013-08-12T00:00:00.0/2013-08-13T00:00:00.0,9893.8086,6851.1831,4763.6504,2087.5332,7458.9644,6290.3335,4420.7119,1869.6262,6665.3130,0.9951
2013-08-13T00:00:00.0/2013-08-14T00:00:00.0,9834.4609,7148.8579,5857.4136,1291.4447,9654.1270,6780.9092,5536.9941,1243.9150,8996.1982,0.9965
2013-08-14T00:00:00.0/2013-08-15T00:00:00.0,9774.3643,6676.7207,4453.0146,2223.7063,7029.7520,5167.1460,3046.3518,2121.5645,4914.8359,0.9937
2013-08-15T00:00:00.0/2013-08-16T00:00:00.0,9713.5342,6579.9233,4074.2026,2505.7207,6406.2817,2546.4470,288.2206,2261.1838,451.1893,0.9951
2013-08-16T00:00:00.0/2013-08-17T00:00:00.0,9651.9189,6857.5776,4936.2119,1921.3654,8014.3735,4015.4722,1270.9069,2751.0437,2215.5457,0.9979
2013-08-17T00:00:00.0/2013-08-18T00:00:00.0,9589.6035,6938.5737,5347.9229,1590.6506,8796.0752,6571.4194,5135.5786,1435.8414,8288.3584,1.0000
2013-08-18T00:00:00.0/2013-08-19T00:00:00.0,9526.5654,6911.8999,5483.8247,1428.0754,9151.5566,6546.1147,5215.2710,1330.8439,8488.6084,0.8549
2013-08-19T00:00:00.0/2013-08-20T00:00:00.0,9462.8340,6630.3696,4776.5576,1853.8119,7782.7046,6219.0518,4621.6592,1597.4030,7455.3496,0.9812
2013-08-20T00:00:00.0/2013-08-21T00:00:00.0,9398.4297,6732.9072,5159.0249,1573.8820,8616.1787,6316.6787,4901.6182,1415.0751,7941.8579,0.9924
2013-08-21T00:00:00.0/2013-08-22T00:00:00.0,9333.3467,6698.8477,5137.6768,1561.1709,8524.1855,6293.9297,4714.5312,1579.4005,7790.4624,0.9931
2013-08-22T00:00:00.0/2013-08-23T00:00:00.0,9267.5781,6261.9810,3914.2500,2347.7307,6346.9165,2964.6890,575.3996,2392.3342,800.5308,0.9903
2013-08-23T00:00:00.0/2013-08-24T00:00:00.0,9201.2012,6127.7510,3634.1521,2493.5989,5867.3784,2300.3423,271.0373,2033.0598,412.4902,0.9924
2013-08-24T00:00:00.0/2013-08-25T00:00:00.0,9134.1895,6218.2031,3987.3369,2230.8662,6545.6392,2533.6707,310.0011,2231.4553,523.3475,0.9944
2013-08-25T00:00:00.0/2013-08-26T00:00:00.0,9066.5361,6197.0483,4098.7139,2098.3342,6709.7920,1951.0488,83.4805,1877.9688,176.6985,0.9972
2013-08-26T00:00:00.0/2013-08-27T00:00:00.0,8998.3574,5832.9468,3146.0935,2686.8530,5046.0933,1737.4249,117.0270,1628.6283,203.7675,0.9979
2013-08-27T00:00:00.0/2013-08-28T00:00:00.0,8929.5596,6040.1274,3792.2424,2247.8853,6206.8198,2503.4277,369.9504,2147.6492,637.8918,0.9986
2013-08-28T00:00:00.0/2013-08-29T00:00:00.0,8860.1641,5748.8062,3073.1194,2675.6870,5078.1167,1805.3248,117.2392,1689.5302,242.2130,0.9896
2013-08-29T00:00:00.0/2013-08-30T00:00:00.0,8790.2549,6344.3765,5178.8999,1165.4767,9038.7129,2317.9399,287.4679,2038.4387,468.7079,0.9903
2013-08-30T00:00:00.0/2013-08-31T00:00:00.0,8719.8057,6219.4077,4636.8999,1582.5077,8028.7109,3259.0867,877.9705,2383.4956,1437.9192,0.9868
2013-08-31T00:00:00.0/2013-09-01T00:00:00.0,8648.8076,6337.0029,5154.3936,1182.6090,9063.9834,5916.3711,4477.0356,1439.3356,7730.8984,0.9924
2013-09-01T00:00:00.0/2013-09-02T00:00:00.0,8577.3486,5922.7441,4087.3022,1835.4417,6970.6807,4472.0166,2077.5637,2395.7351,3435.4661,0.9917
2013-09-02T00:00:00.0/2013-09-03T00:00:00.0,8505.4014,6053.4580,4550.4810,1502.9772,8033.5869,3928.3691,1613.7854,2319.1646,2671.7568,0.9937
2013-09-03T00:00:00.0/2013-09-04T00:00:00.0,8432.9600,6263.0879,5262.3140,1000.7739,9408.1816,5086.2793,3141.3689,1952.9373,5037.4414,0.9951
2013-09-04T00:00:00.0/2013-09-05T00:00:00.0,8360.1143,6204.4819,5201.2373,1003.2444,9444.5850,4438.5195,2321.1526,2118.1885,4265.1650,0.9958
2013-09-05T00:00:00.0/2013-09-06T00:00:00.0,8286.8359,6128.2734,5100.1392,1028.1340,9331.5410,3864.9702,1744.8842,2120.9937,3717.8704,0.9965
2013-09-06T00:00:00.0/2013-09-07T00:00:00.0,8213.1211,6276.3203,5487.2671,789.0533,10254.9033,5843.1113,4281.4419,1561.6694,7710.6797,0.9875
2013-09-07T00:00:00.0/2013-09-08T00:00:00.0,8139.0591,5929.3286,4915.8008,1013.5281,9033.4258,5615.3901,4548.6763,1066.7140,7912.5059,0.9882
2013-09-08T00:00:00.0/2013-09-09T00:00:00.0,8064.6250,5951.7520,5041.8652,909.8869,9384.1396,5038.9443,3402.5320,1636.4122,6732.3174,0.9889
2013-09-09T00:00:00.0/2013-09-10T00:00:00.0,7989.8130,5946.2427,5099.1382,847.1041,9562.5098,5533.3984,4217.4004,1315.9979,7359.7017,0.9896
2013-09-10T00:00:00.0/2013-09-11T00:00:00.0,7914.7148,5507.9609,4068.1274,1439.8337,7339.2417,2983.0796,902.9228,2082.9995,1657.3408,0.9910
2013-09-11T00:00:00.0/2013-09-12T00:00:00.0,7839.3037,5300.6201,3502.0703,1798.5499,6413.8213,2207.1306,340.6733,1867.3315,700.4520,0.9917
2013-09-12T00:00:00.0/2013-09-13T00:00:00.0,7763.5747,5244.9385,3449.8909,1795.0477,6236.0947,2488.4238,527.6569,1966.1415,971.2253,0.9931
2013-09-13T00:00:00.0/2013-09-14T00:00:00.0,7687.6191,5434.3574,4146.2622,1288.0955,7693.5405,2549.2803,604.0649,1950.4716,1062.3695,0.9937
2013-09-14T00:00:00.0/2013-09-15T00:00:00.0,7611.4097,5369.3105,3816.0125,1553.2981,7118.5581,2604.8611,481.1389,2124.3284,963.8575,0.9799
2013-09-15T00:00:00.0/2013-09-16T00:00:00.0,7534.9429,5262.8672,3738.6211,1524.2462,6960.6387,4245.1582,2936.9758,1308.4823,5313.4683,0.9854
2013-09-16T00:00:00.0/2013-09-17T00:00:00.0,7458.3071,5316.6704,4202.9678,1113.7025,8093.6318,3632.1746,1610.7018,2037.8998,2672.3418,0.9847
2013-09-17T00:00:00.0/2013-09-18T00:00:00.0,7381.4771,5139.2007,3719.9834,1419.2172,7039.9014,4053.9885,1799.1392,2254.9814,3285.1033,0.9868
2013-09-18T00:00:00.0/2013-09-19T00:00:00.0,7304.4492,5050.1333,3448.9290,1601.2043,6446.6108,1929.6514,314.1784,1627.8787,577.6167,0.9882
2013-09-19T00:00:00.0/2013-09-20T00:00:00.0,7227.3179,5248.7158,4337.5161,911.1995,8552.9873,2366.5703,397.4506,1975.2557,839.0947,0.9889
2013-09-20T00:00:00.0/2013-09-21T00:00:00.0,7150.0107,5227.7866,4166.3530,1061.4338,8215.9941,3372.3818,1491.7769,1883.6171,2722.0527,0.9896
2013-09-21T00:00:00.0/2013-09-22T00:00:00.0,7072.6035,5159.3774,4209.8428,949.5344,8439.9404,3166.0913,1127.3037,2042.5139,2009.9143,0.9451
2013-09-22T00:00:00.0/2013-09-23T00:00:00.0,6995.1421,5149.4463,4266.1528,883.2935,8596.1250,4612.6411,3658.3960,960.6634,6945.6387,0.9917
2013-09-23T00:00:00.0/2013-09-24T00:00:00.0,6917.6045,4797.9355,3398.2000,1399.7357,6666.8853,2323.6802,447.0748,1887.3894,815.1059,0.9910
2013-09-24T00:00:00.0/2013-09-25T00:00:00.0,6839.9966,5103.6226,4288.6919,814.9308,8804.8691,4894.8022,4055.6929,839.1093,8024.8091,0.9833
2013-09-25T00:00:00.0/2013-09-26T00:00:00.0,6762.3926,5078.6519,4256.3960,822.2559,8802.4180,4597.4043,3510.0410,1087.3636,6903.0889,0.9840
2013-09-26T00:00:00.0/2013-09-27T00:00:00.0,6684.7427,4693.1904,3552.0928,1141.0978,7240.2842,3091.1636,1466.4808,1632.9313,2671.1646,0.9750
2013-09-27T00:00:00.0/2013-09-28T00:00:00.0,6607.1582,4922.3999,4121.0088,801.3907,8676.9863,4448.3892,2976.1379,1472.2513,5925.4023,0.9861
2013-09-28T00:00:00.0/2013-09-29T00:00:00.0,6529.6055,4905.6865,4246.2568,659.4293,9086.1992,3975.9390,2735.7749,1240.1641,5552.4438,0.9819
2013-09-29T00:00:00.0/2013-09-30T00:00:00.0,6452.0820,4753.4111,3889.2136,864.1978,8270.3613,3325.5127,1470.9561,1854.5566,3251.9688,0.9847
2013-09-30T00:00:00.0/2013-10-01T00:00:00.0,6374.6860,4272.3911,2509.5310,1762.8602,5098.3008,1563.3708,146.1815,1429.5170,297.2702,0.9875
2013-10-01T00:00:00.0/2013-10-02T00:00:00.0,6297.3906,4182.6978,2459.7822,1722.9155,5012.1924,1508.5861,171.0379,1354.8955,341.1555,0.9889
2013-10-02T00:00:00.0/2013-10-03T00:00:00.0,6220.2075,4535.0483,3459.4463,1075.6021,7453.1763,1401.8899,107.6063,1296.4598,308.6331,0.9910
2013-10-03T00:00:00.0/2013-10-04T00:00:00.0,6143.2134,4584.3330,3795.3015,789.0316,8399.7725,1866.3788,354.1389,1516.5317,757.7610,0.9812
2013-10-04T00:00:00.0/2013-10-05T00:00:00.0,6066.3672,4497.9321,3636.9602,860.9719,8077.8530,1950.7733,395.6461,1559.1677,1030.4766,0.9826
2013-10-05T00:00:00.0/2013-10-06T00:00:00.0,5989.7739,4406.2275,3648.4915,757.7360,8191.5981,2141.8391,610.5095,1538.6047,1705.3053,0.9833
2013-10-06T00:00:00.0/2013-10-07T00:00:00.0,5913.4058,4357.0474,3575.1121,781.9355,8098.5615,3706.0334,2216.8267,1489.2069,4909.0601,0.9840
2013-10-07T00:00:00.0/2013-10-08T00:00:00.0,5837.2754,4209.1797,3346.9485,862.2313,7594.8105,3111.9658,1385.0233,1727.2390,2960.3503,0.9826
2013-10-08T00:00:00.0/2013-10-09T00:00:00.0,5761.4585,4129.1689,3249.7847,879.3844,7390.2534,3907.5955,3048.7263,858.9827,6763.4321,0.9861
2013-10-09T00:00:00.0/2013-10-10T00:00:00.0,5685.9199,4152.8350,3401.5989,751.2360,7850.9595,2183.3245,706.0126,1486.8784,1643.0859,0.9875
2013-10-10T00:00:00.0/2013-10-11T00:00:00.0,5610.7554,3742.1025,2496.4343,1245.6681,5591.9839,1976.0043,468.4064,1512.5890,964.9444,0.9882
2013-10-11T00:00:00.0/2013-10-12T00:00:00.0,5535.9092,3807.3687,2772.3188,1035.0498,6362.7070,3585.2708,2654.0630,931.2551,5874.0679,0.9896
2013-10-12T00:00:00.0/2013-10-13T00:00:00.0,5461.4946,3761.8552,2823.4890,938.3663,6583.6733,939.2304,69.0838,899.2124,284.8444,0.9694
2013-10-13T00:00:00.0/2013-10-14T00:00:00.0,5387.4771,3717.8896,2795.3198,922.5699,6573.9429,1271.7855,202.5228,1098.3024,478.2426,0.9549
2013-10-14T00:00:00.0/2013-10-15T00:00:00.0,5313.8726,3651.4353,2729.7439,921.6915,6463.3369,2768.1187,1233.3430,1534.7798,2910.6995,0.9681
2013-10-15T00:00:00.0/2013-10-16T00:00:00.0,5240.7480,3438.4392,2240.6025,1197.8367,5279.1621,1027.6539,110.9924,940.4070,357.7634,0.9806
2013-10-16T00:00:00.0/2013-10-17T00:00:00.0,5168.0776,3643.8264,2949.9670,693.8593,7279.3896,2221.8142,726.2726,1495.5416,1840.9556,0.9833
2013-10-17T00:00:00.0/2013-10-18T00:00:00.0,5095.9780,3468.3945,2503.3418,965.0527,6056.8047,832.6904,71.9198,791.1616,222.3059,0.9847
2013-10-18T00:00:00.0/2013-10-19T00:00:00.0,5024.3438,3540.1733,2790.7400,749.4333,6928.9980,2581.5364,1552.3464,1035.5671,3211.0627,0.9861
2013-10-19T00:00:00.0/2013-10-20T00:00:00.0,4953.3037,3764.5793,3281.5964,482.9828,8472.5762,3252.5181,2287.5667,965.5104,5830.3335,0.9868
2013-10-20T00:00:00.0/2013-10-21T00:00:00.0,4882.7896,3518.1753,2903.0398,615.1356,7534.7871,3030.3333,1742.2526,1288.0856,4529.2163,0.9882
2013-10-21T00:00:00.0/2013-10-22T00:00:00.0,4812.9038,3243.4141,2412.5662,830.8478,6168.4663,2265.4690,1145.8164,1123.0217,2610.3821,0.9736
2013-10-22T00:00:00.0/2013-10-23T00:00:00.0,4743.5991,3238.5508,2456.7175,781.8333,6331.5044,2837.4517,2037.3307,804.4349,4549.9492,0.9764
2013-10-23T00:00:00.0/2013-10-24T00:00:00.0,4675.0117,3211.5229,2496.0088,715.5143,6477.3555,3017.4312,2327.4812,690.0350,5786.6929,0.9806
2013-10-24T00:00:00.0/2013-10-25T00:00:00.0,4607.0210,3094.0474,2260.2046,833.8429,5857.2046,2567.7083,1800.9236,771.0674,4417.0234,0.9819
2013-10-25T00:00:00.0/2013-10-26T00:00:00.0,4539.7490,3012.7739,2192.4067,820.3671,5756.9990,2637.9019,1644.0834,994.9562,4068.4229,0.9826
2013-10-26T00:00:00.0/2013-10-27T00:00:00.0,4473.1475,3066.0754,2349.3997,716.6757,6263.6489,2504.5549,1481.8956,1026.3273,3545.1094,0.9840
2013-10-27T00:00:00.0/2013-10-28T00:00:00.0,4407.3550,2884.5959,1999.6302,884.9656,5310.1880,2610.0762,1692.4530,917.6586,4328.6250,0.9847
2013-10-28T00:00:00.0/2013-10-29T00:00:00.0,4342.2520,3021.4072,2505.5444,515.8629,6910.2710,2328.1018,1159.0408,1169.6862,3084.8257,0.9861
2013-10-29T00:00:00.0/2013-10-30T00:00:00.0,4277.9521,2905.0916,2148.4324,756.6590,5902.4365,2757.9153,2036.3713,721.5440,5357.3564,0.9868
2013-10-30T00:00:00.0/2013-10-31T00:00:00.0,4214.4663,2826.2131,2121.3730,704.8401,5845.0347,2665.5393,1999.3486,666.2049,5311.4526,0.9778
2013-10-31T00:00:00.0/2013-11-01T00:00:00.0,4151.7983,2706.3450,1846.9402,859.4047,5095.8096,955.4132,131.6308,840.1289,316.0611,0.9750
